item,user,rating,timestamp
B000R9AAJA,A1JN4QQ07L2UAC,4.0,1379894400
B000R9AAJA,APG2BHOAXPNEQ,5.0,1378512000
B000R9AAJA,A2BRADXMR1S4W2,4.0,1376265600
B000R9AAJA,A3N8O68DOEQ2FE,5.0,1371945600
B000R9AAJA,A2Y3TB6MSBZCK9,2.0,1368576000
B000R9AAJA,A35A2RWUMC737N,5.0,1368230400
B000R9AAJA,ATZFZONPLXQJN,5.0,1367539200
B000R9AAJA,AR9I9VV1UM0AX,5.0,1367280000
B000R9AAJA,A1DX578XX2FRD8,5.0,1365638400
B000R9AAJA,A1C4ZSXQXWDJ57,5.0,1361145600
B000R9AAJA,A35293YH3GCP0U,4.0,1360195200
B000R9AAJA,A118A49ORGNEUM,3.0,1353628800
B000R9AAJA,A2CDEOM9RZMI74,4.0,1348790400
B000R9AAJA,A38CHSS1ZAE51B,5.0,1342310400
B000R9AAJA,A2CUZZ2TBBSJ7H,4.0,1338076800
B000R9AAJA,A2P3V1BG6FMUS5,1.0,1322265600
B000R9AAJA,AK9BXHEXOOM6Z,3.0,1321920000
B000R9AAJA,A2LF07KCXDR70D,2.0,1321142400
B000R9AAJA,A3B0HUYVGFCV46,5.0,1316131200
B000R9AAJA,A23ZXHFLC6TBLD,4.0,1311638400
B000R9AAJA,AZV26LP92E6WU,5.0,1306195200
B000R9AAJA,A1VUHTQ6GC4LH,3.0,1304035200
B000R9AAJA,A3G5C3JE30FP89,5.0,1300665600
B000R9AAJA,A2HDNC32IICQXZ,5.0,1297123200
B000R9AAJA,A26FRGMW71X12N,5.0,1289865600
B000R9AAJA,A3C50S1M9MI2UI,5.0,1287705600
B000R9AAJA,A2T689YVOAYGGD,5.0,1284508800
B000R9AAJA,A6FIAB28IS79,4.0,1282694400
B000R9AAJA,ACVQ6OMN2T773,5.0,1278374400
B000R9AAJA,A1QE1EJ2GDBXCH,5.0,1277942400
B000R9AAJA,A1GXOJYENYFP6W,1.0,1267315200
B000R9AAJA,A35W3JQYP0M655,5.0,1265500800
B000R9AAJA,AFXTKAO0CB354,4.0,1264723200
B000R9AAJA,A3UR2N0ATGBCU8,5.0,1246492800
B000R9AAJA,A6VXZ1EEPRTLV,3.0,1243900800
B000R9AAJA,A22CW0ZHY3NJH8,5.0,1242864000
B000R9AAJA,A8X8D4BUY5DFU,3.0,1215993600
B000RSOV50,A1ODOGXEYECQQ8,5.0,1209340800
B000RSOV50,AOEAD7DPLZE53,5.0,1188432000
B000RSOV50,A3ITMSSAEU6IYB,4.0,1510704000
B000RSOV50,A3BXTGA399UMYR,4.0,1483920000
B000RSOV50,A2D1LPEUCTNT8X,5.0,1483228800
B000RSOV50,A1QKJJM2T4E21H,2.0,1482624000
B000RSOV50,A1GBU479WXR7UG,5.0,1478563200
B000RSOV50,A13FJ9RPBT5NOD,5.0,1476144000
B000RSOV50,A2F4IGZXPUZM2P,5.0,1472428800
B000RSOV50,ATZLO2NSO5C3C,5.0,1471046400
B000RSOV50,AYQE7GG145J0,4.0,1469836800
B000RSOV50,A39EN5XP8LDVX8,5.0,1468972800
B000RSOV50,A3C08BZRVV500V,4.0,1467504000
B000RSOV50,AR1T36GLLAFFX,4.0,1466380800
B000RSOV50,A24E2TAN65JN5P,4.0,1464134400
B000RSOV50,A2L36AGL8CKY3D,5.0,1464134400
B000RSOV50,A13A9XV81EQF30,5.0,1462320000
B000RSOV50,AK64VEFGH94YM,5.0,1460592000
B000RSOV50,A9PTEWCPI3T71,5.0,1459900800
B000RSOV50,AI0BCEWRE04G0,3.0,1458950400
B000RSOV50,A1FATTHILOOC84,5.0,1453766400
B000RSOV50,A1QQ4U4RTI0A1M,5.0,1453593600
B000RSOV50,A3DEB1P93SW8RZ,5.0,1452556800
B000RSOV50,A1ZPDS5KMCN8S5,5.0,1447977600
B000RSOV50,A2L7RIOMZIVW2W,4.0,1446508800
B000RSOV50,A1FBJ4CMMH1PE6,5.0,1443225600
B000RSOV50,A2OFOUA4N2WW1L,5.0,1441929600
B000RSOV50,A2QI2JHSIQ3SN3,5.0,1440028800
B000RSOV50,A3QED0Y8VGXZJJ,5.0,1434240000
B000RSOV50,A3F388TBX5BHQQ,5.0,1431129600
B000RSOV50,A37M24GZ63ISK8,5.0,1429142400
B000RSOV50,A24M8SGWX37O5O,5.0,1426550400
B000RSOV50,AFOZBYPUAWT3E,5.0,1426204800
B000RSOV50,A3KVXROGIY42XS,5.0,1424736000
B000RSOV50,A2GN3OVKZ79EKW,5.0,1424304000
B000RSOV50,A2JOSFTASN19FD,5.0,1421884800
B000RSOV50,AO377Z7UORPJ6,5.0,1421712000
B000RSOV50,A2RJSQRTO871CZ,4.0,1421625600
B000RSOV50,A1UL3YVGZF1VC9,3.0,1418601600
B000RSOV50,A2KWDCGZYVGM7G,5.0,1417564800
B000RSOV50,A1QZVNFSS94QKQ,5.0,1416009600
B000RSOV50,A1QQBXWG3SU8WR,5.0,1415404800
B000RSOV50,AI5G44YVYJO90,5.0,1414886400
B000RSOV50,A3AG5DSXKY7AWR,4.0,1414022400
B000RSOV50,A1RPM1PQLVO6FN,5.0,1409702400
B000RSOV50,A2FKXKW2Z6DUT,5.0,1407196800
B000RSOV50,AQYY3BERPWKB2,5.0,1406764800
B000RSOV50,A2XK8WOE7ZP52G,5.0,1404950400
B000RSOV50,A1QF996642YT9L,4.0,1404691200
B000RSOV50,A3REYP3W0BLUNA,5.0,1402704000
B000RSOV50,A1WH9Z5S1J1VA4,5.0,1402531200
B000RSOV50,A1HI4MX88395P4,5.0,1401062400
B000RSOV50,ALHWZSTAELK9I,5.0,1400889600
B000RSOV50,A1NQFT941TOTT7,1.0,1395705600
B000RSOV50,A3L1VJMHFWONCB,5.0,1393545600
B000RSOV50,A1WF4QNIE2Z3I7,5.0,1392681600
B000RSOV50,A1PSBR3JRZ9VO0,5.0,1391817600
B000RSOV50,A3S9N80SQBIUR1,5.0,1391040000
B000RSOV50,A10B6G6W3DW1EY,4.0,1390694400
B000RSOV50,ACPV29SBTSTBS,5.0,1390176000
B000RSOV50,AN0KM9HOWYXD,5.0,1390089600
B000RSOV50,A27TQA0XCZUXZY,4.0,1389225600
B000RSOV50,A58437AUQICZF,5.0,1388188800
B000RSOV50,A38Z11QP8B702T,5.0,1386288000
B000RSOV50,A3H4A1QB7J8M1K,3.0,1386028800
B000RSOV50,A213J54E63SYOP,5.0,1385683200
B000RSOV50,A1RFMDPFDVQU3Z,4.0,1384560000
B000RSOV50,ACYZXQ2JKPZKT,4.0,1383868800
B000RSOV50,A1JCXEJVUGKC74,5.0,1381968000
B000RSOV50,A2VPSHOKIKSLJY,4.0,1381190400
B000RSOV50,A3CZ0X5RFY80RQ,5.0,1379635200
B000RSOV50,A2YZEZ1ZQCFRTA,5.0,1378252800
B000RSOV50,A14ANXXFV8JUWY,4.0,1375228800
B000RSOV50,A1TDR7Y90SVCHL,5.0,1367280000
B000RSOV50,A3V5F050GVZ56Q,5.0,1366243200
B000RSOV50,A2RGA7UGAN3UL7,5.0,1365033600
B000RSOV50,A66HGFENQO4IG,5.0,1360368000
B000RSOV50,A2EDUM8Q9UOKUR,5.0,1357084800
B000RSOV50,AMVXR3NPL0GWX,5.0,1355702400
B000RSOV50,A2X06FP2PQ6EK0,5.0,1354752000
B000RSOV50,AAW4JYVF4B845,3.0,1354060800
B000RSOV50,ACY9QYNDFLVBI,5.0,1349136000
B000RSOV50,A6VXZ1EEPRTLV,5.0,1346457600
B000RSOV50,A1SP0OX5KLGJQT,5.0,1343001600
B000RSOV50,A23AKO4BZLZ8DE,5.0,1338768000
B000RSOV50,AVVK3WYO1TRZO,4.0,1337472000
B000RSOV50,A1MCH5RXDOH87H,4.0,1331942400
B000RSOV50,A2294LS59GC5K7,4.0,1331424000
B000RSOV50,A1R19YYR5OR26T,5.0,1325376000
B000RSOV50,A567HBSX35U7X,4.0,1325289600
B000RSOV50,A2NSMJVQY0RV9S,5.0,1321833600
B000RSOV50,A1VMPC92L1AQBU,5.0,1320624000
B000RSOV50,AN81JUYW2SL24,4.0,1320451200
B000RSOV50,A11KZ906QD08C5,5.0,1316563200
B000RSOV50,AMQ1MEG334SAP,1.0,1298332800
B000RSOV50,A2SGWTLOZZEH99,5.0,1296604800
B000RSOV50,A266QFNGPX2ZAU,2.0,1282435200
B000RZQZM0,A10VA5QS5P57N4,3.0,1479772800
B000RZQZM0,A1JA84LQ2BJ8HB,3.0,1463788800
B000RZQZM0,AC2REEMGY968S,5.0,1461110400
B000RZQZM0,A1BDNTBJ0JWXSL,5.0,1408492800
B000RZQZM0,A2CVGAHIPK8HJT,5.0,1400803200
B000RZQZM0,A21FPW30FL40BF,5.0,1387756800
B000RZQZM0,A1RYL598X3XTX8,3.0,1359072000
B000RZQZM0,A146CA37V0450V,3.0,1354665600
B000RZQZM0,A72DXXLFPI1D9,5.0,1314835200
B000RZQZM0,A38FEJ8BPFY320,5.0,1300838400
B000RZQZM0,A54S9CIUV5VNB,4.0,1293494400
B000RZQZM0,A1HSM98KUGTHNY,3.0,1271116800
B000RZQZM0,AKU18EGFF6G02,4.0,1270166400
B000RZQZM0,A23GFTVIETX7DS,5.0,1253059200
B000RZQZM0,A27ADCSD15F3GL,5.0,1251763200
B000RZQZM0,A3UQSOJW51UU9T,4.0,1249344000
B000RZQZM0,A3NGOG8Z78AZSD,5.0,1248480000
B000RZQZM0,A1I2PVMCVBPBQ6,5.0,1244073600
B000RZQZM0,A1H4Z4OSMNDCFC,5.0,1233792000
B000RZQZM0,ALNYO7MW7ALT0,4.0,1232323200
B000RZQZM0,A680RUE1FDO8B,5.0,1229731200
B000RZQZM0,AWPODHOB4GFWL,4.0,1228780800
B000RZQZM0,A2MZZP3ZU9B5JS,1.0,1212451200
B000RZQZM0,A3PT5CNQS1U5SZ,4.0,1211760000
B000RZQZM0,A3F9CBHV4OHFBS,5.0,1197590400
B000RZQZM0,A3R19YKNL641X3,5.0,1190764800
B000TXZIDM,AWPODHOB4GFWL,5.0,1197331200
B000TXZIDM,A1PNEO6MAXDZSL,3.0,1425427200
B000TXZIDM,A3RIYQ9TY8I2E3,3.0,1420243200
B000TXZIDM,A13288YJJOJC0Q,5.0,1419724800
B000TXZIDM,A1WBM6NQU7TK36,5.0,1355184000
B000TXZIDM,AEJAGHLC675A7,5.0,1350086400
B000TXZIDM,A2D1LPEUCTNT8X,5.0,1341964800
B000TXZIDM,A1KI7YHQEOS1RB,3.0,1340841600
B000TXZIDM,A1XP5GMAIXJ10A,1.0,1302566400
B000TXZIDM,A2KIYHQIUKRJP8,5.0,1296000000
B000TXZIDM,AFEFN41SSS9QM,5.0,1293926400
B000TXZIDM,ACRIUHXH5F6V8,5.0,1268265600
B000TXZIDM,AKU18EGFF6G02,5.0,1266883200
B000TXZIDM,A37IRE9GZ0CZ7I,4.0,1266451200
B000TXZIDM,A23GFTVIETX7DS,4.0,1262822400
B000TXZIDM,A3PMKVFSM2WNNX,5.0,1257033600
B000TXZIDM,A1VQHH85U7PX0,5.0,1244073600
B000TXZIDM,A3DKP8M0GSP8UK,4.0,1237593600
B000TXZIDM,A1F1A0QQP2XVH5,4.0,1237420800
B000TXZIDM,AL1XV4L25FZ2S,5.0,1236556800
B000TXZIDM,ADLVFFE4VBT8,4.0,1223683200
B000TXZIDM,A2XRMQA6PJ5ZJ8,5.0,1218844800
B000TXZIDM,A3UKWQS8SRW6IO,4.0,1203552000
B000ULAP4U,A242CPU7BOFT41,5.0,1490918400
B000ULAP4U,A3CBBQQXA7VV6J,5.0,1458259200
B000ULAP4U,AJOLFPJTXY9UZ,5.0,1444953600
B000ULAP4U,A20CNSK3TB3JIA,5.0,1439510400
B000ULAP4U,A3KOPMS7MWROQ9,5.0,1427414400
B000ULAP4U,A21LPVPMEFCHF7,5.0,1427155200
B000ULAP4U,A104TBOWU2CH4O,5.0,1422662400
B000ULAP4U,AR3IGOLMYJAD5,4.0,1421107200
B000ULAP4U,APIGXQ3J742XI,4.0,1419984000
B000ULAP4U,A4931K2KQMG0Y,5.0,1417305600
B000ULAP4U,A7U359NTX7VBZ,4.0,1416787200
B000ULAP4U,A3P30NGFD1XDYC,5.0,1415836800
B000ULAP4U,A28225O2O6UZ9H,5.0,1412899200
B000ULAP4U,A26M05IS8N499J,5.0,1412121600
B000ULAP4U,A3TBMAWIIHKHFN,5.0,1411948800
B000ULAP4U,A13L45CSY7TEQZ,4.0,1410048000
B000ULAP4U,AGATRDOFW48DK,4.0,1409702400
B000ULAP4U,A3NHUQ33CFH3VM,4.0,1409529600
B000ULAP4U,A1NR1V0LLPLXYP,5.0,1408233600
B000ULAP4U,A3QDY9I0CNMD2W,5.0,1406246400
B000ULAP4U,A3AUA3XA2X02VQ,5.0,1405468800
B000ULAP4U,AH13107WXGG9A,4.0,1405296000
B000ULAP4U,A1SMDXEBX181YP,5.0,1400630400
B000ULAP4U,AE19NI258XFCN,5.0,1397347200
B000ULAP4U,A37K7QRO8EYO36,5.0,1396137600
B000ULAP4U,A2GL70AZ8MWXI3,4.0,1394409600
B000ULAP4U,A3SJJVLA0N6J1V,5.0,1392422400
B000ULAP4U,A19J4IR55H1NZI,5.0,1390867200
B000ULAP4U,AGYH5U11ZKPFB,5.0,1390089600
B000ULAP4U,A2Y6U3BZSVPLGZ,5.0,1389312000
B000ULAP4U,A21LLSXH12HKT,5.0,1389139200
B000ULAP4U,A4GGT6O0GQNV2,5.0,1388275200
B000ULAP4U,A1C5WS021EL3WO,5.0,1388188800
B000ULAP4U,A294CCMZDX3AKP,5.0,1386288000
B000ULAP4U,A1VUA80DLZGWIP,5.0,1384732800
B000ULAP4U,ACY9QYNDFLVBI,4.0,1384560000
B000ULAP4U,A9BM9DY6EW9NO,5.0,1384214400
B000ULAP4U,A2X695AM08AIN1,5.0,1383609600
B000ULAP4U,A3OXHEV3U8YOAZ,5.0,1381017600
B000ULAP4U,A1HZRZTGXO5RUW,2.0,1378771200
B000ULAP4U,A18LZ6VHS4DK69,4.0,1377129600
B000ULAP4U,A2NQMVTQ4PVLL,5.0,1368921600
B000ULAP4U,A1VEELTKS8NLZB,5.0,1362700800
B000ULAP4U,A2O8BAXJPDSV0M,5.0,1362441600
B000ULAP4U,A37K9BUJ3K98YU,5.0,1360800000
B000UXZQ42,A3SEO9Q71RRNMV,5.0,1519171200
B000UXZQ42,AECZ9AJ2GTNI9,4.0,1511049600
B000UXZQ42,A31WDFKV0JCWIO,5.0,1507680000
B000UXZQ42,A2OBBNQ6O4JIJ4,4.0,1502755200
B000UXZQ42,A3RGA1K9NDYJH0,5.0,1502064000
B000UXZQ42,A3U6HRAI2FKYHN,4.0,1501718400
B000UXZQ42,A2QBTXJEVMA1ZV,5.0,1500940800
B000UXZQ42,ACAQ5DGOWZDU9,5.0,1498089600
B000UXZQ42,A1KT19TDP9VE63,5.0,1497916800
B000UXZQ42,A3SXM7CTC7MUTZ,5.0,1491436800
B000UXZQ42,A2B46SV9H0FIZ4,5.0,1490054400
B000UXZQ42,A182ZZK8XDB9H2,5.0,1484870400
B000UXZQ42,A3TBMGNSEQBWIL,4.0,1483315200
B000UXZQ42,A2HHRGWXLZ2OMZ,5.0,1482278400
B000UXZQ42,A25PNC0L669DQJ,5.0,1480896000
B000UXZQ42,A27PEW96DDRIP4,4.0,1478563200
B000UXZQ42,A245OER6HARTSQ,4.0,1477612800
B000UXZQ42,AV7CM4UX3BIUI,4.0,1473120000
B000UXZQ42,A3FDKVPHZZ1H7A,5.0,1472169600
B000UXZQ42,A1H377S7QY1OZ4,5.0,1467331200
B000UXZQ42,A1NY0MELYC2DSD,5.0,1466640000
B000UXZQ42,A2J6W7OS5EAXCJ,2.0,1466553600
B000UXZQ42,A2BT0VSRSO56G9,5.0,1458432000
B000UXZQ42,A13DV8SSEVB4XW,5.0,1457308800
B000UXZQ42,A33LBTRTH6XOLE,5.0,1457222400
B000UXZQ42,A3LMH7M7YGUW81,5.0,1456963200
B000UXZQ42,ANGRZ1TV8B1FQ,5.0,1452556800
B000UXZQ42,A6PFDQ9K4R7EV,5.0,1450051200
B000UXZQ42,AMFUGQH0JNE61,4.0,1448928000
B000UXZQ42,A39ANGL5T77E0B,5.0,1446854400
B000UXZQ42,A3QR4LDQ3Q9FEO,4.0,1446595200
B000UXZQ42,A1KWBOVMQ9UOBS,5.0,1444348800
B000UXZQ42,A64WSFVVAUK58,5.0,1443657600
B000UXZQ42,A3EPJS6MCCT4JF,5.0,1443657600
B000UXZQ42,A12C7XYE27B7KK,5.0,1443398400
B000UXZQ42,A2NMICZ97JQ8QO,4.0,1442966400
B000UXZQ42,ANIVAFXDS8WC8,5.0,1442016000
B000UXZQ42,A3F3JW2ZZW82BS,5.0,1431388800
B000UXZQ42,ATX4FUD8QUE5Y,5.0,1430697600
B000UXZQ42,A2PWHJHYVICBBB,4.0,1426550400
B000UXZQ42,AUXW7Q34ULVPF,5.0,1425254400
B000UXZQ42,A2BSGPGH1SSPU7,5.0,1424390400
B000UXZQ42,A1ST7HGW72SKM2,5.0,1423008000
B000UXZQ42,AFAFD8L0SENRB,4.0,1421280000
B000UXZQ42,A2AW6MT90TDI69,5.0,1419465600
B000UXZQ42,A18P1VE7QSZUA4,1.0,1418256000
B000UXZQ42,A29TYT4NLFAYCV,5.0,1417824000
B000UXZQ42,A1B7ZUQCAQB011,5.0,1416355200
B000UXZQ42,A3CBBQQXA7VV6J,5.0,1412035200
B000UXZQ42,A3S90Y772N5PT9,4.0,1410307200
B000UXZQ42,A3MDPSUOOWOMO,5.0,1410307200
B000UXZQ42,A3VQFUAB6WQXMU,4.0,1405987200
B000UXZQ42,A2MJXZGMRLW9JV,5.0,1403136000
B000UXZQ42,A3VKGK9SGFGUGB,5.0,1400716800
B000UXZQ42,A3TBMAWIIHKHFN,4.0,1387324800
B000UXZQ42,A3PJ5YL6KFDL3,5.0,1382400000
B000UXZQ42,A25WOTFPLI8CIC,4.0,1375228800
B000UXZQ42,A187HY1IE2PL1,4.0,1367539200
B000UXZQ42,A2LOCNLCDMUKS0,1.0,1357948800
B000UXZQ42,AEJAGHLC675A7,4.0,1348099200
B000UZL0YU,A1J0S89KUZ1EXP,5.0,1517270400
B000UXZQ42,A2UK5HQS62ESQP,4.0,1322956800
B000UXZQ42,A3TVZCW8TWL2EA,4.0,1318464000
B000UZL0YU,AW12F6FJ99WCV,5.0,1471305600
B000UZL0YU,A3B75JRYE07CH,4.0,1470787200
B000UXZQ42,A3AE0LPHB7PM3M,3.0,1292198400
B000UZL0YU,A3DPPP3O1B7SNK,4.0,1449360000
B000UXZQ42,A3S3VSXEFXBMRC,2.0,1283990400
B000UZL0YU,ANGGNFE8DXGYC,5.0,1435276800
B000UZL0YU,AQCZRP5A2QHBR,5.0,1430006400
B000UZL0YU,A3H9UMXEX9F3TN,5.0,1428969600
B000UXZQ42,A2U3HG214VNP9N,4.0,1243123200
B000UXZQ42,A2E4Z216B8LFLZ,1.0,1242172800
B000UZL0YU,A37Q4F22LS01GT,5.0,1426550400
B000UZL0YU,A2YYU79TVL3PW6,5.0,1425772800
B000UXZQ42,A6FIAB28IS79,4.0,1231632000
B000UXZQ42,A23GFTVIETX7DS,5.0,1217548800
B000UZL0YU,ANI3LXE1WPSP8,5.0,1414540800
B000UZL0YU,A3PLZLAXNFVNQ0,5.0,1411171200
B000UZL0YU,A3MIJV64AFOO66,5.0,1409788800
B000UZL0YU,A1N15STJPQUS0K,5.0,1409270400
B000UZL0YU,A7U2GPWUHBI4Z,5.0,1409184000
B000UZL0YU,A2HJNR5KRVLKP3,4.0,1409011200
B000UZL0YU,A4YH7UXJVXPMO,3.0,1408665600
B000UZL0YU,AYVW3O6W8S5S4,4.0,1408147200
B000UZL0YU,A10HST9M5Z7CYR,5.0,1407542400
B000UZL0YU,A11NFFG2EQD1X6,4.0,1407110400
B000UZL0YU,A1BQ0HTG3C53IH,5.0,1404691200
B000UZL0YU,A3L9WR7LGB4ZZV,5.0,1388793600
B000UZL0YU,AJVF3100286GE,4.0,1388793600
B000UZL0YU,A381C6UUUIAB4V,5.0,1385424000
B000UZL0YU,ABDR6IJ93HFIO,5.0,1383523200
B000UZL0YU,A2DJFYBB2L5VSN,5.0,1377561600
B000UZL0YU,AZPZROZJIKBE8,4.0,1362355200
B000UZL0YU,A2Z2J7PV4IWAV4,5.0,1361145600
B000UZL0YU,A3SB3TLXHI1S19,4.0,1361145600
B000UZL0YU,A3QMJMTLJC34QC,5.0,1358726400
B000UZL0YU,A1FQH9GW2U8UTD,4.0,1356912000
B000UZL0YU,AZWPFZ9M5HLO9,5.0,1356652800
B000UZL0YU,A7U359NTX7VBZ,5.0,1347235200
B000UZL0YU,A3PD8JD9L4WEII,4.0,1341100800
B000UZL0YU,AJPKDAFL8B7MO,5.0,1337299200
B000UZL0YU,A2BAWLYA43PJYN,5.0,1326240000
B000UZL0YU,A2I5LVVQ7WXEH6,5.0,1318550400
B000UZL0YU,A1VM8FXNUN1DYO,5.0,1317859200
B000UZL0YU,A3BACUOZV1M0WM,5.0,1312848000
B000UZL0YU,A2VKH0FDSTMK2A,5.0,1286236800
B000UZL0YU,A1YGF9FFKQEB9N,5.0,1282694400
B000UZL0YU,A1JBGY35QWJUJO,5.0,1229040000
B000VCTQZ2,A2AFETRFVGY6MF,5.0,1522713600
B000VCTQZ2,A3V6Y8BTT7I60N,4.0,1521849600
B000VCTQZ2,A2NPQM672LHELI,5.0,1521417600
B000VCTQZ2,A2D6J2F3Z2J9I5,5.0,1499040000
B000VCTQZ2,A1Y4QXKMFLT3H4,5.0,1490745600
B000VCTQZ2,A2L7MDZ9WK0R37,2.0,1487721600
B000VCTQZ2,A3E8WQAYOEFTB5,5.0,1470787200
B000VCTQZ2,A1JO2IPCY1J4PS,4.0,1463529600
B000VCTQZ2,A3KAVUQ8IFLINJ,2.0,1449446400
B000VCTQZ2,A3ANL6FN35BL3J,4.0,1431820800
B000VCTQZ2,A2GJ3I3G2L88P5,5.0,1430006400
B000VCTQZ2,A1BAXAJE6WI710,5.0,1428969600
B000VCTQZ2,A35E2R421AGL11,5.0,1425427200
B000VCTQZ2,A1J17TJ56L8CK5,1.0,1421366400
B000VCTQZ2,A1UR4T774X4S71,5.0,1420502400
B000VCTQZ2,A3FWI03TTRIWDP,5.0,1419552000
B000VCTQZ2,AE90AMANBGUYW,5.0,1419120000
B000VCTQZ2,A1P2H81YEK1QCQ,5.0,1418256000
B000VCTQZ2,A3AEZ4TE9G8TCA,5.0,1418169600
B000VCTQZ2,A3U7I2H2SLL8C8,4.0,1415318400
B000VCTQZ2,A1DVKQE6BFL98Q,5.0,1414540800
B000VCTQZ2,A2NE7D8GC41UCL,5.0,1414022400
B000VCTQZ2,A3OIE7IE9LTPJG,5.0,1406332800
B000VCTQZ2,A2TBFFGXCSL4BU,5.0,1405382400
B000VCTQZ2,AVXRBRRC1XXRE,4.0,1392854400
B000VCTQZ2,A3IMQ8EK5QO091,2.0,1390262400
B000VCTQZ2,A294N8YW6BUGHO,5.0,1377734400
B000VCTQZ2,A1I7FQ1M9VRL4Q,5.0,1376784000
B000VCTQZ2,AAXAKFQEAQPWC,5.0,1308268800
B000VCTQZ2,A3TH1AJYD72PNK,5.0,1304294400
B000VCTQZ2,A3DQ2XMLWIS0AU,5.0,1295740800
B000VM60I8,A36KWGMZ4IG7DR,4.0,1519689600
B000VM60I8,A1TBG8LNM0NPGV,5.0,1503273600
B000VM60I8,A33L72GLWRIJL9,1.0,1501977600
B000VM60I8,A1LP04HH1DYZLB,4.0,1492300800
B000VM60I8,A24DAITH10XMDK,5.0,1491436800
B000VM60I8,AISINXK2MAD7U,4.0,1490313600
B000VM60I8,A22CW0ZHY3NJH8,5.0,1488153600
B000VM60I8,AEVSZRWRVKE2Z,3.0,1485475200
B000VM60I8,A26QGZ4GU2OQRO,5.0,1466121600
B000VM60I8,A28GWR5Q9O40PP,5.0,1462752000
B000VM60I8,A42IMC86ZT3JN,1.0,1462492800
B000VM60I8,A2GWNZLVEWMZDU,2.0,1461283200
B000VM60I8,A2MVTQCRV1F6LM,2.0,1461024000
B000VM60I8,AXOZYSN7AAO5R,1.0,1459728000
B000VM60I8,A36N59WPAOG9SU,5.0,1458172800
B000VM60I8,A1UT3U39PEJNHI,5.0,1455408000
B000VM60I8,A23MRHI4SECCEB,5.0,1443052800
B000VM60I8,AWSK1ZAEU1KFL,5.0,1428537600
B000VM60I8,A2Z3TO107PCBS9,4.0,1424217600
B000VM60I8,A1K1XMW3QBCF6O,5.0,1423094400
B000VM60I8,A6WKLX3WII6R5,5.0,1423008000
B000VM60I8,A1F32T6RX38JCU,5.0,1420329600
B000VM60I8,A2P4YA02LH6N12,5.0,1420243200
B000VM60I8,A1V66G4JNI4YCG,5.0,1417651200
B000VM60I8,A27712YEK5AA4F,3.0,1416441600
B000VM60I8,A1D1GXKX7KT7DL,5.0,1414972800
B000VM60I8,AY18E24VXG8FT,1.0,1414454400
B000VM60I8,A1LZQPBALDJ0Y5,1.0,1414108800
B000VM60I8,A23D13HKTA95WX,3.0,1410825600
B000VM60I8,A2ZTCOTFKALJFW,2.0,1409616000
B000VM60I8,A2BLXHZADILNL3,4.0,1408838400
B000VM60I8,A37PIZRG4KMACF,2.0,1406764800
B000VM60I8,APB1VAE7P1CAV,5.0,1406160000
B000VM60I8,A2HOCKOV7WTQ4H,5.0,1405900800
B000VM60I8,A2XMUCJWMWFTDH,5.0,1405296000
B000VM60I8,A54S9CIUV5VNB,3.0,1394236800
B000VM60I8,A2YMP0GYNVPLNT,4.0,1393027200
B000VM60I8,AJFY292UUJEB2,3.0,1392940800
B000VM60I8,A107K10JTO8NSH,3.0,1389571200
B000VM60I8,A2I2Y56H9WZM3Z,4.0,1382832000
B000VM60I8,A3L1VJMHFWONCB,5.0,1377475200
B000VM60I8,A18AAX5MOMDE3J,4.0,1366070400
B000VM60I8,A20IG57D8MTCSK,3.0,1364860800
B000VS4HDM,A1ZPFR1IO0BE3A,5.0,1523750400
B000VS4HDM,A3QDPQBJAJC6C,5.0,1520553600
B000VS4HDM,ADSZRRKKOG4FN,5.0,1519430400
B000VS4HDM,A22P52E4C3EZT0,5.0,1518912000
B000VS4HDM,A1M2NW3BQZHLFV,3.0,1518134400
B000VS4HDM,A2LHL3RYUYLCN8,4.0,1518048000
B000VS4HDM,ANV0PTSZ5N3DF,5.0,1516752000
B000VS4HDM,AZMSQW5WKP85B,5.0,1516579200
B000VS4HDM,AHJPP16N19JGN,1.0,1515628800
B000VS4HDM,A2NF3AZ6GSIBEY,5.0,1515369600
B000VS4HDM,A28F3EYT2U6W3V,5.0,1514505600
B000VS4HDM,A2MNW09F9RJ94A,5.0,1514505600
B000VS4HDM,A3ITMSSAEU6IYB,4.0,1512950400
B000VS4HDM,A3FHW0VEWAYCQ6,4.0,1511308800
B000VS4HDM,A2PUZK47XKDKH1,2.0,1510617600
B000VS4HDM,A3U2O182B7IJWG,5.0,1510012800
B000VS4HDM,A3TVZCW8TWL2EA,5.0,1509753600
B000VS4HDM,A17ZLWN19HCQ3X,5.0,1509235200
B000VS4HDM,A33QA9G4VRG9PN,5.0,1508716800
B000VS4HDM,A2PQUL8TI4P4HV,5.0,1508284800
B000VS4HDM,A3TR4J71PYZVU9,1.0,1507420800
B000VS4HDM,A3KG6JTUHHZVAV,5.0,1506988800
B000VS4HDM,A5X444UZBWXW2,5.0,1506556800
B000VS4HDM,A12C7XYE27B7KK,1.0,1506470400
B000VS4HDM,AFJGLOYI50XO9,5.0,1505174400
B000VS4HDM,A3VV12JH63QQ8E,4.0,1505174400
B000VS4HDM,A23E6T5DV5UPFG,2.0,1503619200
B000VS4HDM,A3BROB68US60B8,5.0,1502409600
B000VS4HDM,A15MANA5GSYA3M,5.0,1502236800
